codice,codice_parlante,utenza,cliente,data,imponibile,iva,totale,data_scadenza,stato_pagamento,data_pagamento,indirizzo_fatturazione,città_fatturazione
75f72429-09b4-4d23-8009-7d4cc9449253,FAT-25022025-020,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2025-02-25,62.4,6.24,68.64,2025-03-27,Pagata,2025-03-28,Vicolo Ortensie 122,Carnate
df8b6c8b-d3a3-4a6a-9fe8-959ff2c769f1,FAT-25082025-023,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2025-08-25,66.45,6.65,73.1,2025-09-24,Pagata,2025-09-19,Vicolo Ortensie 122,Carnate
53518a86-15d7-4a4a-9b50-368de6f191c3,FAT-25022026-026,c2c3c3ee-7251-4816-957e-968d5add3f75,59ec54d6-8265-4cf0-b393-e69b2c0bdf67,2026-02-25,65.2,6.52,71.72,2026-03-27,Pagata,2026-03-03,Vicolo Ortensie 122,Carnate
74808ef2-7947-4556-b08d-daff04f7d48b,FAT-05122023-008,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2023-12-05,190.05,41.81,231.86,2024-01-04,Pagata,2023-12-26,Piazza Virgilio 3,Curno
daceea88-7e71-483f-b6c5-61e18fa9f81f,FAT-05042024-014,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2024-04-05,150.75,33.16,183.91,2024-05-05,Pagata,2024-05-08,Piazza Virgilio 3,Curno
1ec3c257-2d25-4531-a525-ecaa95983df1,FAT-05082024-011,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2024-08-05,205.5,45.21,250.71,2024-09-04,Pagata,2024-08-26,Piazza Virgilio 3,Curno
e1fbc70b-c519-4693-b853-54587927423a,FAT-05122024-019,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2024-12-05,190.05,41.81,231.86,2025-01-04,Pagata,2024-12-08,Piazza Virgilio 3,Curno
5cb3fb80-ef78-46ce-beb2-6d39d3d28536,FAT-05042025-023,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2025-04-05,148.0,32.56,180.56,2025-05-05,Scaduta,NULL,Piazza Virgilio 3,Curno
80629b39-9c17-425b-ba3f-870375ca27fd,FAT-05082025-027,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2025-08-05,221.1,48.64,269.74,2025-09-04,Pagata,2025-08-11,Piazza Virgilio 3,Curno
d9780972-d34f-4c49-8005-648ddb39583b,FAT-05122025-029,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2025-12-05,190.05,41.81,231.86,2026-01-04,Pagata,2025-12-22,Piazza Virgilio 3,Curno
5ea5436a-ea67-42d9-8618-a6a256a75bd1,FAT-05042026-029,eb3779e3-729c-4998-bacf-aa80f7c5863d,17f0674d-7353-47f4-b3ef-afc6a7c71225,2026-04-05,142.8,31.42,174.22,2026-05-05,Pagata,2026-04-09,Piazza Virgilio 3,Curno
22a9d8df-bced-4f1f-81f3-5bb4210d1a36,FAT-25102024-013,e862ae29-47d1-46ce-a6f3-9725333bd8d7,ec1703d5-6d80-49ae-914b-bd63f17e5b08,2024-10-25,75.89,7.59,83.48,2024-11-24,Pagata,2024-11-17,Via Galvani 61,Pozzuolo Martesana
98b1ad68-0c56-4281-b262-e4a130061dbd,FAT-25042025-014,e862ae29-47d1-46ce-a6f3-9725333bd8d7,ec1703d5-6d80-49ae-914b-bd63f17e5b08,2025-04-25,47.99,4.8,52.79,2025-05-25,Annullata,NULL,Via Galvani 61,Pozzuolo Martesana
fef36116-f5c3-4063-af66-08de5bf856d1,FAT-25102025-021,e862ae29-47d1-46ce-a6f3-9725333bd8d7,ec1703d5-6d80-49ae-914b-bd63f17e5b08,2025-10-25,73.89,7.39,81.28,2025-11-24,Pagata,2025-11-23,Via Galvani 61,Pozzuolo Martesana
69041f66-9cfc-430b-968c-c3f1cc4e5cf8,FAT-25042026-026,e862ae29-47d1-46ce-a6f3-9725333bd8d7,ec1703d5-6d80-49ae-914b-bd63f17e5b08,2026-04-25,53.99,5.4,59.39,2026-05-25,Pagata,2026-05-05,Via Galvani 61,Pozzuolo Martesana
d9787758-925a-477f-b120-8dea23d9a2d4,FAT-25022023-005,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2023-02-25,41.4,4.14,45.54,2023-03-27,Pagata,2023-03-28,Piazza San Francesco 64,Pessano con Bornago
fbe5cd97-6fd8-47a5-9ce2-1f7a996f44f9,FAT-25082023-008,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2023-08-25,55.25,5.53,60.78,2023-09-24,Pagata,2023-09-10,Piazza San Francesco 64,Pessano con Bornago
a4742b92-b4ef-4055-82eb-526b8d3994e9,FAT-25022024-018,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2024-02-25,41.4,4.14,45.54,2024-03-26,Pagata,2024-03-18,Piazza San Francesco 64,Pessano con Bornago
4132055d-6da7-40fe-be32-327d7430e530,FAT-25082024-013,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2024-08-25,56.7,5.67,62.37,2024-09-24,Pagata,2024-09-17,Piazza San Francesco 64,Pessano con Bornago
c5bbf8a7-6ed8-4d91-bfae-7ff0a2a0f582,FAT-25022025-021,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2025-02-25,41.4,4.14,45.54,2025-03-27,Pagata,2025-03-27,Piazza San Francesco 64,Pessano con Bornago
856ec340-baae-4b31-be4b-6ff9a4cd53c2,FAT-25082025-024,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2025-08-25,55.25,5.53,60.78,2025-09-24,Pagata,2025-09-13,Piazza San Francesco 64,Pessano con Bornago
b82218f0-2681-4ed9-b238-260f4400363a,FAT-25022026-027,e477d828-bf57-4c9e-8f78-f209b7f96386,acfa1465-c8fd-487f-a1ac-0cf920b83f5f,2026-02-25,44.2,4.42,48.62,2026-03-27,Pagata,2026-03-07,Piazza San Francesco 64,Pessano con Bornago
1cb6b89b-b404-41a2-b302-26c1d8bd0cd2,FAT-25062024-019,f7009fe9-4397-4a83-93bd-ac11a8138b0c,7b2acae0-f327-43f5-856c-60d5893e52b0,2024-06-25,63.92,6.39,70.31,2024-07-25,Scaduta,NULL,Vicolo Giulio Cesare 54,Pusiano
9338151d-704b-494f-a7f7-1e3c4b828137,FAT-25122024-019,f7009fe9-4397-4a83-93bd-ac11a8138b0c,7b2acae0-f327-43f5-856c-60d5893e52b0,2024-12-25,61.92,6.19,68.11,2025-01-24,Pagata,2024-12-30,Vicolo Giulio Cesare 54,Pusiano
2b50811d-d50e-49f7-b4a0-9409e7b90b81,FAT-25062025-025,f7009fe9-4397-4a83-93bd-ac11a8138b0c,7b2acae0-f327-43f5-856c-60d5893e52b0,2025-06-25,55.96,5.6,61.56,2025-07-25,Pagata,2025-07-01,Vicolo Giulio Cesare 54,Pusiano
a3ce9c46-5e83-4c81-8659-f531f88b9f5f,FAT-25122025-028,f7009fe9-4397-4a83-93bd-ac11a8138b0c,7b2acae0-f327-43f5-856c-60d5893e52b0,2025-12-25,65.92,6.59,72.51,2026-01-24,Pagata,2026-01-02,Vicolo Giulio Cesare 54,Pusiano
63813491-c82c-4f48-83b1-70d5964e3737,FAT-25062026-032,f7009fe9-4397-4a83-93bd-ac11a8138b0c,7b2acae0-f327-43f5-856c-60d5893e52b0,2026-06-25,55.96,5.6,61.56,2026-07-25,Pagata,2026-07-06,Vicolo Giulio Cesare 54,Pusiano
a6d0a14e-f3d8-42ae-9dc1-e61a43d52fe2,FAT-05092024-016,3611432a-5d0c-4c20-908c-5a2eb9606c47,7b2acae0-f327-43f5-856c-60d5893e52b0,2024-09-05,98.2,9.82,108.02,2024-10-05,Pagata,2024-09-11,Vicolo Giulio Cesare 54,Pusiano
4cc0c1aa-82c6-41ce-8c84-bc9a7b2ee534,FAT-05032025-025,3611432a-5d0c-4c20-908c-5a2eb9606c47,7b2acae0-f327-43f5-856c-60d5893e52b0,2025-03-05,78.4,7.84,86.24,2025-04-04,Pagata,2025-03-07,Vicolo Giulio Cesare 54,Pusiano
83db2ea2-6557-4713-a8ee-4c4b31b612bc,FAT-05092025-029,3611432a-5d0c-4c20-908c-5a2eb9606c47,7b2acae0-f327-43f5-856c-60d5893e52b0,2025-09-05,102.1,10.21,112.31,2025-10-05,Pagata,2025-09-18,Vicolo Giulio Cesare 54,Pusiano
b35bd4f3-20a1-488c-8c8f-2aee6c374f5a,FAT-05032026-040,3611432a-5d0c-4c20-908c-5a2eb9606c47,7b2acae0-f327-43f5-856c-60d5893e52b0,2026-03-05,78.4,7.84,86.24,2026-04-04,Pagata,2026-03-08,Vicolo Giulio Cesare 54,Pusiano
fbdf4680-9a6a-40a2-9354-267a5440da6b,FAT-15022024-014,5a50f6d4-c5bd-4f7b-af4e-2891f417605b,6c40f4f6-da81-4477-b3fd-8a52d2d06522,2024-02-15,58.2,5.82,64.02,2024-03-16,Pagata,2024-03-01,Largo L'Aquila 70,Villa d'Almè
bf421f51-a9a4-438f-aba7-c5ec211a3bf5,FAT-15082024-017,5a50f6d4-c5bd-4f7b-af4e-2891f417605b,6c40f4f6-da81-4477-b3fd-8a52d2d06522,2024-08-15,79.1,7.91,87.01,2024-09-14,Pagata,2024-09-04,Largo L'Aquila 70,Villa d'Almè
3040cb4f-ce6d-491b-97bb-1cc02c3e58f8,FAT-15022025-022,5a50f6d4-c5bd-4f7b-af4e-2891f417605b,6c40f4f6-da81-4477-b3fd-8a52d2d06522,2025-02-15,55.4,5.54,60.94,2025-03-17,Pagata,2025-03-08,Largo L'Aquila 70,Villa d'Almè
5f854949-f559-43f1-b8ae-e33c1230a07d,FAT-15082025-024,5a50f6d4-c5bd-4f7b-af4e-2891f417605b,6c40f4f6-da81-4477-b3fd-8a52d2d06522,2025-08-15,76.25,7.62,83.87,2025-09-14,Pagata,2025-08-31,Largo L'Aquila 70,Villa d'Almè
27fdd934-2adc-4198-aa7c-3a1f4444a8da,FAT-15022026-033,5a50f6d4-c5bd-4f7b-af4e-2891f417605b,6c40f4f6-da81-4477-b3fd-8a52d2d06522,2026-02-15,52.6,5.26,57.86,2026-03-17,Pagata,2026-03-11,Largo L'Aquila 70,Villa d'Almè
10ccf7ce-9765-4744-aa62-623aef40fa00,FAT-15022026-034,4dbdb249-609a-4799-b10f-91fff4390e8f,ed8c10f5-3d94-4527-807b-952dbd9e7e68,2026-02-15,95.45,9.54,104.99,2026-03-17,Pagata,2026-03-09,Vicolo Santa Chiara 64,Bellusco
a67119b5-ebb9-4c39-bceb-c71219f5001c,FAT-15062026-030,4dbdb249-609a-4799-b10f-91fff4390e8f,ed8c10f5-3d94-4527-807b-952dbd9e7e68,2026-06-15,150.05,15.01,165.06,2026-07-15,Pagata,2026-07-02,Vicolo Santa Chiara 64,Bellusco
772838cb-8627-4f27-a547-fb31b2e9f294,FAT-25032024-009,1d467454-f648-45fc-83bf-aec11b4a9f96,2d3d0030-7859-4f21-88d1-fc0b917b06fa,2024-03-25,51.1,5.11,56.21,2024-04-24,Annullata,NULL,Via Potenza 122,Levate
90b3a3f0-322e-4d7c-879a-efa6af8fa253,FAT-25092024-017,1d467454-f648-45fc-83bf-aec11b4a9f96,2d3d0030-7859-4f21-88d1-fc0b917b06fa,2024-09-25,79.2,7.92,87.12,2024-10-25,Pagata,2024-09-27,Via Potenza 122,Levate
2a4fe4d4-6b14-4775-a333-2e8ecc21b7c3,FAT-25032025-014,1d467454-f648-45fc-83bf-aec11b4a9f96,2d3d0030-7859-4f21-88d1-fc0b917b06fa,2025-03-25,56.65,5.67,62.32,2025-04-24,Pagata,2025-04-01,Via Potenza 122,Levate
dce75e55-20a7-4afc-9557-ae7de8e4adab,FAT-25092025-020,1d467454-f648-45fc-83bf-aec11b4a9f96,2d3d0030-7859-4f21-88d1-fc0b917b06fa,2025-09-25,77.8,7.78,85.58,2025-10-25,Pagata,2025-10-16,Via Potenza 122,Levate
977e3781-5b7c-4c6c-aff9-a039677294a4,FAT-25032026-019,1d467454-f648-45fc-83bf-aec11b4a9f96,2d3d0030-7859-4f21-88d1-fc0b917b06fa,2026-03-25,51.05,5.11,56.16,2026-04-24,Pagata,2026-04-06,Via Potenza 122,Levate
c9789836-734a-4618-87f8-a34f664b08fa,FAT-05072026-027,e021fb34-59ab-446c-bacc-bc973e56f732,bea95278-9735-40a0-b98a-0d42c74232ce,2026-07-05,63.96,6.4,70.36,2026-08-04,Pagata,2026-07-10,Largo Zara 38,Usmate Velate
d6c837a4-cdb1-4e49-9f74-8dc4534960b6,FAT-05122023-009,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2023-12-05,63.8,6.38,70.18,2024-01-04,Pagata,2023-12-14,Largo San Biagio 128,Truccazzano
074d6368-a7c8-4fee-af9a-0ffd2dfc3e32,FAT-05062024-009,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2024-06-05,49.7,4.97,54.67,2024-07-05,Pagata,2024-06-23,Largo San Biagio 128,Truccazzano
a7f48391-8fef-4798-8549-cd03b126263f,FAT-05122024-020,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2024-12-05,68.0,6.8,74.8,2025-01-04,Pagata,2025-01-07,Largo San Biagio 128,Truccazzano
5a183f8b-9b40-433e-b5ec-763a454350c3,FAT-05062025-024,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2025-06-05,51.0,5.1,56.1,2025-07-05,Pagata,2025-07-10,Largo San Biagio 128,Truccazzano
1286a237-7654-41e6-8964-9ba8e7a39b05,FAT-05122025-030,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2025-12-05,61.0,6.1,67.1,2026-01-04,Pagata,2025-12-18,Largo San Biagio 128,Truccazzano
1b31d3a3-bb66-4c5c-9747-60d7df720ce6,FAT-05062026-032,bc953d06-a874-438d-83fc-880c1f178794,f5cfbaac-6931-45ab-92f2-66ff175e34f1,2026-06-05,49.65,4.96,54.61,2026-07-05,Pagata,2026-06-11,Largo San Biagio 128,Truccazzano
964114a7-01ad-4d85-b66f-bf0a1ce89741,FAT-15012025-024,60230b32-880d-430c-9b64-9a2ea281e344,055815ee-4c41-4dad-95b0-6fce56547285,2025-01-15,73.6,7.36,80.96,2025-02-14,Pagata,2025-02-17,Viale Siracusa 42,Verdello
941e961a-1514-4b24-b0c2-0dd31b179390,FAT-15072025-024,60230b32-880d-430c-9b64-9a2ea281e344,055815ee-4c41-4dad-95b0-6fce56547285,2025-07-15,81.85,8.19,90.04,2025-08-14,Pagata,2025-07-20,Viale Siracusa 42,Verdello
0f0625dc-99fd-430a-aaa5-8941192aaf89,FAT-15012026-030,60230b32-880d-430c-9b64-9a2ea281e344,055815ee-4c41-4dad-95b0-6fce56547285,2026-01-15,68.0,6.8,74.8,2026-02-14,Scaduta,NULL,Viale Siracusa 42,Verdello
fcb7108c-496b-4b37-82b2-fd09de0dd6c4,FAT-25022024-019,a3cb90c8-b1ba-46fe-8d29-cdc98d010935,771ee166-fb29-46f1-8163-18b3db11b681,2024-02-25,63.8,6.38,70.18,2024-03-26,Annullata,NULL,Piazza Del Poggio 15,Palosco
fe6991e2-1b5e-4958-95ba-596daa492a10,FAT-25082024-014,a3cb90c8-b1ba-46fe-8d29-cdc98d010935,771ee166-fb29-46f1-8163-18b3db11b681,2024-08-25,88.9,8.89,97.79,2024-09-24,Scaduta,NULL,Piazza Del Poggio 15,Palosco
611e3f1b-6a6e-439e-8143-8178b65af022,FAT-25022025-022,a3cb90c8-b1ba-46fe-8d29-cdc98d010935,771ee166-fb29-46f1-8163-18b3db11b681,2025-02-25,63.8,6.38,70.18,2025-03-27,Pagata,2025-03-30,Piazza Del Poggio 15,Palosco
21735912-a23f-4648-b0c0-c42c87cc07af,FAT-25082025-025,a3cb90c8-b1ba-46fe-8d29-cdc98d010935,771ee166-fb29-46f1-8163-18b3db11b681,2025-08-25,84.65,8.47,93.12,2025-09-24,Pagata,2025-09-26,Piazza Del Poggio 15,Palosco
d4c1f34d-a747-4efb-8585-c708a6dbc804,FAT-25022026-028,a3cb90c8-b1ba-46fe-8d29-cdc98d010935,771ee166-fb29-46f1-8163-18b3db11b681,2026-02-25,65.2,6.52,71.72,2026-03-27,Pagata,2026-03-22,Piazza Del Poggio 15,Palosco
4f25d37b-02dd-4d5f-9bf2-3947effa6113,FAT-25042026-027,8f3afca7-eb83-4a9e-9609-4b68fba526fe,940c18d8-3452-490e-ae66-c640380b88ca,2026-04-25,65.1,6.51,71.61,2026-05-25,Pagata,2026-05-13,Largo Dell'Eclissi 70,Cernusco sul Naviglio
44476cbc-3c01-4f32-9e9f-baa4df924f3a,FAT-15082025-025,5ee325cf-21c4-4782-a949-bfe9dde3c520,f80fd702-e011-46d6-b150-09b6502f2b48,2025-08-15,125.95,27.71,153.66,2025-09-14,Pagata,2025-08-27,Via Italia 113,Mapello
74631fc5-cbf3-4c29-8c09-58a1686b88b1,FAT-15022026-035,5ee325cf-21c4-4782-a949-bfe9dde3c520,f80fd702-e011-46d6-b150-09b6502f2b48,2026-02-15,113.4,24.95,138.35,2026-03-17,Pagata,2026-03-09,Via Italia 113,Mapello
6fbdea36-f6f7-4403-be00-7aeaf1b82ac4,FAT-05112022-002,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2022-11-05,71.95,7.2,79.15,2022-12-05,Pagata,2022-11-25,Largo Leopardi 131,Busnago
9bc63e9b-a84b-4fc5-ad40-a94410dc4b85,FAT-05032023-004,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2023-03-05,62.0,6.2,68.2,2023-04-04,Pagata,2023-03-30,Largo Leopardi 131,Busnago
49cb8e97-2cb4-40fe-b75e-3e4c548844a5,FAT-05072023-004,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2023-07-05,84.5,8.45,92.95,2023-08-04,Pagata,2023-07-07,Largo Leopardi 131,Busnago
62bb2380-eaa9-494c-aa50-9896205f3955,FAT-05112023-007,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2023-11-05,74.75,7.48,82.23,2023-12-05,Scaduta,NULL,Largo Leopardi 131,Busnago
dd3ecaa5-3f1e-42c2-a4bb-e3efdbc4af2c,FAT-05032024-011,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2024-03-05,57.85,5.79,63.64,2024-04-04,Pagata,2024-03-25,Largo Leopardi 131,Busnago
ec3f2133-b90d-4956-998d-0191fe5d98a4,FAT-05072024-012,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2024-07-05,81.7,8.17,89.87,2024-08-04,Annullata,NULL,Largo Leopardi 131,Busnago
c4d4dc83-5c96-4c8c-998f-a3d1f2e9de45,FAT-05112024-015,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2024-11-05,74.75,7.48,82.23,2024-12-05,Pagata,2024-11-21,Largo Leopardi 131,Busnago
0e8fb980-0665-4e3c-8ace-b60768c8c06e,FAT-05032025-026,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2025-03-05,59.2,5.92,65.12,2025-04-04,Pagata,2025-04-05,Largo Leopardi 131,Busnago
7b7a05e8-d39b-42d6-ae4f-ff3802d3b6dc,FAT-05072025-024,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2025-07-05,91.5,9.15,100.65,2025-08-04,Annullata,NULL,Largo Leopardi 131,Busnago
48520ebb-5549-409f-837f-f89920df7459,FAT-05112025-028,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2025-11-05,71.95,7.2,79.15,2025-12-05,Pagata,2025-11-25,Largo Leopardi 131,Busnago
fcb2a664-9269-413f-b2e4-9ab7bb980179,FAT-05032026-041,c5dfcae6-aeb4-4d01-8b95-13d2fb11027d,d4db0253-3a56-484c-916b-ba0b7c01fff8,2026-03-05,55.0,5.5,60.5,2026-04-04,Pagata,2026-03-06,Largo Leopardi 131,Busnago
e670a76d-15ed-41da-87b3-a86872c9e0f2,FAT-05012024-008,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2024-01-05,81.65,8.17,89.82,2024-02-04,Pagata,2024-01-22,Piazza Gelsomini 5,Erba
5426549c-cc71-46a3-b23c-580e469b6ed8,FAT-05052024-011,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2024-05-05,79.65,7.97,87.62,2024-06-04,Scaduta,NULL,Piazza Gelsomini 5,Erba
6f4db57c-0a60-4712-98ab-9c6c9ffcb78a,FAT-05092024-017,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2024-09-05,155.65,15.57,171.22,2024-10-05,Pagata,2024-09-06,Piazza Gelsomini 5,Erba
77fdd44b-35bd-42fc-8fdc-19b4a94ea6b4,FAT-05012025-017,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2025-01-05,87.65,8.77,96.42,2025-02-04,Pagata,2025-01-29,Piazza Gelsomini 5,Erba
59684daa-bad4-449b-81a4-791c3da73e89,FAT-05052025-021,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2025-05-05,85.85,8.58,94.43,2025-06-04,Pagata,2025-06-05,Piazza Gelsomini 5,Erba
5dbba9d7-715b-4977-b39f-ec20d8a661bf,FAT-05092025-030,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2025-09-05,159.65,15.97,175.62,2025-10-05,Pagata,2025-09-08,Piazza Gelsomini 5,Erba
0d81f82b-e651-45ea-a193-850635f7c81e,FAT-05012026-021,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2026-01-05,77.65,7.77,85.42,2026-02-04,Pagata,2026-01-27,Piazza Gelsomini 5,Erba
553b0dee-03c5-4628-8150-5ee0434f70a7,FAT-05052026-027,97a66d30-a83d-4e0b-b755-6b61dc344bbf,eaaf7320-1a8c-40a7-b15b-75a1989b82e1,2026-05-05,85.85,8.58,94.43,2026-06-04,Pagata,2026-06-02,Piazza Gelsomini 5,Erba
c9421c08-eb65-4159-bf06-4db81d12fb81,FAT-05042024-015,748aa6a7-a872-4710-acd2-cb3be6c264f0,5aed6e3c-39ee-45a3-b05e-d2734c96cff9,2024-04-05,41.3,4.13,45.43,2024-05-05,Pagata,2024-04-22,Viale Dell'Edera 97,Cassano d'Adda
09b82852-4ae8-480b-bc02-124eceffc259,FAT-05102024-011,748aa6a7-a872-4710-acd2-cb3be6c264f0,5aed6e3c-39ee-45a3-b05e-d2734c96cff9,2024-10-05,61.89,6.19,68.08,2024-11-04,Pagata,2024-11-08,Viale Dell'Edera 97,Cassano d'Adda
0b3dbc6f-66ca-4fb6-bb49-073eafc31947,FAT-05042025-024,748aa6a7-a872-4710-acd2-cb3be6c264f0,5aed6e3c-39ee-45a3-b05e-d2734c96cff9,2025-04-05,41.25,4.12,45.37,2025-05-05,Pagata,2025-04-18,Viale Dell'Edera 97,Cassano d'Adda
35b04f30-edf5-4f81-93ba-775b6c6b4c0e,FAT-05102025-026,748aa6a7-a872-4710-acd2-cb3be6c264f0,5aed6e3c-39ee-45a3-b05e-d2734c96cff9,2025-10-05,61.89,6.19,68.08,2025-11-04,Pagata,2025-10-13,Viale Dell'Edera 97,Cassano d'Adda
50d65def-a9d9-4949-a0f1-29c1b0b1c8dc,FAT-05042026-030,748aa6a7-a872-4710-acd2-cb3be6c264f0,5aed6e3c-39ee-45a3-b05e-d2734c96cff9,2026-04-05,42.65,4.26,46.91,2026-05-05,Pagata,2026-05-06,Viale Dell'Edera 97,Cassano d'Adda
517b4fea-cd85-42ff-958c-10cc4d4f6639,FAT-25022024-020,5a6e7b01-81de-49da-9380-19bab3f05ab4,f171c088-3b39-4c09-bfd4-3672056927f7,2024-02-25,48.4,4.84,53.24,2024-03-26,Pagata,2024-03-26,Largo Del Mughetto 63,Calcinate
12a6ade3-5d9e-41ef-9ab2-c71ea1ca56c9,FAT-25082024-015,5a6e7b01-81de-49da-9380-19bab3f05ab4,f171c088-3b39-4c09-bfd4-3672056927f7,2024-08-25,65.1,6.51,71.61,2024-09-24,Pagata,2024-09-19,Largo Del Mughetto 63,Calcinate
12d9472f-ed60-4c43-b2c8-ba065fb2b0fd,FAT-25022025-023,5a6e7b01-81de-49da-9380-19bab3f05ab4,f171c088-3b39-4c09-bfd4-3672056927f7,2025-02-25,48.4,4.84,53.24,2025-03-27,Pagata,2025-03-20,Largo Del Mughetto 63,Calcinate
723f4de3-400a-4531-8bf7-0a226b2bba2a,FAT-25082025-026,5a6e7b01-81de-49da-9380-19bab3f05ab4,f171c088-3b39-4c09-bfd4-3672056927f7,2025-08-25,69.25,6.93,76.18,2025-09-24,Pagata,2025-09-12,Largo Del Mughetto 63,Calcinate
dfe8ea0f-fcb1-47bc-8373-a80197498c45,FAT-25022026-029,5a6e7b01-81de-49da-9380-19bab3f05ab4,f171c088-3b39-4c09-bfd4-3672056927f7,2026-02-25,51.2,5.12,56.32,2026-03-27,Pagata,2026-03-01,Largo Del Mughetto 63,Calcinate
c43c7956-7a44-4856-bb58-592bac7883e6,FAT-25032026-020,29375b02-4a07-4af1-9440-a8d712b95746,bcae7839-6385-4d25-a97a-b3be15418538,2026-03-25,61.99,6.2,68.19,2026-04-24,Pagata,2026-04-06,Via Cavour 143,Cernusco sul Naviglio
5ad24f98-04f1-45c0-8cf6-0f8befcb4af9,FAT-05112024-016,1e2abfb7-acc2-4b55-ae1d-2fe3672b43ab,4b067610-9758-46ca-8382-fac32d539687,2024-11-05,56.75,5.68,62.43,2024-12-05,Pagata,2024-11-07,Largo Padova 67,Ornago
e5cb822d-74ba-41db-9ae1-d313d8c9c54a,FAT-05052025-022,1e2abfb7-acc2-4b55-ae1d-2fe3672b43ab,4b067610-9758-46ca-8382-fac32d539687,2025-05-05,42.7,4.27,46.97,2025-06-04,Pagata,2025-05-28,Largo Padova 67,Ornago
86390e53-05f5-4a0c-9789-7efffbe40d0d,FAT-05112025-029,1e2abfb7-acc2-4b55-ae1d-2fe3672b43ab,4b067610-9758-46ca-8382-fac32d539687,2025-11-05,55.35,5.54,60.89,2025-12-05,Pagata,2025-11-26,Largo Padova 67,Ornago
